word,decade,cluster,cluster_size,rank_in_cluster,distance_to_centroid,target_word_visible,snippet
tea,1860,0,7924,1,4.7794,True,"the ruin of the few is the gain of leee many."" the panic of '66 and its consequent depression of the colonial markets enables the ""east india tea company"" to offer te 4.s lower than ever. six pounds o"
tea,1860,0,7924,2,4.8005,True,"""the ruin of tile few is the gain of the many."" the panic of '66 and its consequent depression of the colonial msncets enables 0,, ""east india tea company"" to offer tea 6 lower. tiian ever. six pounds"
tea,1860,0,7924,3,4.8028,True,"9[ihe cultivation of tea in the east indies is an important feature, and the east indi t tea. company have, on account of its great strength and exquisite flavour, promoted i..."
tea,1860,0,7924,5,4.8191,True,"...risks of limited liability, by taking shares in civil service or co-operative stores, when you can save ten per ceit. by purchasing of the east india tea company, and can have the goods "
tea,1860,0,7924,6,4.8277,True,"""the ruin on tut few is the gain of the many."" the panic of '66 and its consequent depressiontut of the colonial markets enables the “east india tea company"" to offer te i.s lower than ever. six pound"
tea,1860,0,7924,8,4.8407,True,"tea is cheaper than ever.-is. 61., 25., 2s per lb. are the prices at which phillips and co., tea merchants, 8, king william-street, city, lon- don. rc., ..."
tea,1860,0,7924,9,4.8564,True,"tea is cheaper than ever. is. 61., 2s 2s. 61. per lb. are the prices at which phillips and co., tea merchants, 8, king william•street, city, london, e.c...."
tea,1860,0,7924,10,4.859,True,"tea at wholesale prices. with the view of meeting the very great demand for a really fine tea, at a price not exceeding 4s per pound, the subscriber is n..."
tea,1860,0,7924,11,4.8653,True,"...risks of limited liability, by taking shares in civil service or co-operative stores, when you can save ten per cent. by purchasing of the east-india tea company, and can have the goods"
tea,1860,0,7924,12,4.8668,True,"ili,'""iaia hornixan's pure tea i. bd. per lb. cheaper as the duty ie reduced. 3.4 d. t. b.educed to 2a. 3d.14s od. les 2,130 33e:3 to 3a. 4d. 35.83. tea reduced 03. od. lit sd. to ..."
tea,1860,0,7924,13,4.8711,True,"tea is cheaper than ever. is. 61., 2s 2s. 61. per lb. are the prices at which phillips and co., tea merchants, 8, king william-street, city, london, ]lc...."
tea,1860,0,7924,14,4.8778,True,"...risks of limited liability, by taking shares in civil service or co-operative stores, when you can save ten per gejt. by purchasing of the east india tea company, ij,i-• and can have tho"
tea,1860,0,7924,15,4.8822,True,"tea is cheaper than ever. le. 67., 25., 2s 61. per lb. are the prices at which phillips and co., tea merchants, 8, king william-street, city, london, e.c..."
tea,1860,0,7924,16,4.8862,True,"the ruin of the few is the gain of ihe many."" the panic of '66 and its consequent depression of the colonial markets enables thy; ""east india tea company"" to orfer teas 1.0 wee than ever• six pounds o"
tea,1860,0,7924,17,4.8867,True,"...risks of limited liability, by taking shares in civil servioa or co-operative stores, when you can save ten per cent. by purchasing of the east india tea company, and can have the goods"
tea,1860,0,7924,18,4.8868,True,"tea is cheaper than -ever. is. 61., 28.; 2s 6..1. per lb. are the prices at which phillips and co., tea merchants, 8, king william-street, city, london, ..."
