word,decade,cluster,cluster_size,rank_in_cluster,distance_to_centroid,target_word_visible,snippet
tea,1900,0,7818,29,5.5731,True,"jimsumuw st mew. aimusannectir fiitienty tines mei os"" roby teak lade interest in tatinze ift; eat, thing that attmend her aotioa, lead been dens for a womb or two, =matt. deleei's perplarety, the era"
tea,1900,0,7818,39,5.5967,True,"...all quarter *et deputation item the elemehon mm.. •••••iagien• la amok*, le the %stole et • eae•ohy. •meh • ••••14•••••• ...tit wallet ispo the cht•f teas•••• 7 lele•xia te &ode. ap•ioat s. lowis"
tea,1900,0,7818,45,5.6257,True,america withdrawing troop& a tetersat ham tidlimi• analoal la ater tea kates that rem bon dieretkig the 100e:wad at tate sr amnion honor. sem amtval velday w*. and poomethas to ameali with lima ante i
tea,1900,0,7818,63,5.6912,True,"tion at fienistone. _ captain sydney jebb declares his views. strong liberil opposition. on 'fuesda3 iprimroe day), the ama, lewd. at l'enteteas sdeeeoted a pretty' v tx.r.kr,.. the oecasson being a d"
tea,1900,0,7818,74,5.7332,True,"... ni. aiiiiiii. hallway oeatemy. blemishess sad leel.omervesors. parlor. ••••••11, aseasead aa i. gas. ea islay. at dbl. prwaws labors/. ma taw web et teamea flargreatua. who was wrsib"
tea,1900,0,7818,95,5.7882,True,"case of smallpox at penistone. came of ipvillfox a a/mm.lm senate eta• arealipoz die titatad pearateme 1.4 ee. and *weary ar were fateameil ti the farts at la.<sr. it et.peara that a. wialmaday, fel 4"
tea,1900,0,7818,102,5.8109,True,"assault upon a school teacher ai the donegal pollee conn ou meneamileasismixtheteßam""got paal. :-....carat:rh c9p ast tor awash. )(r. asmonis. who appease-1 the complainant ma..."
tea,1900,0,7818,118,5.8369,True,"l -the express _._ _____ ils answer t • merge og be beme drat a 1 whets time, sod thst he cdr. weida tea .l blaciciimmlif ar3iiii grounds, i-ilia- 11a.dehea ihnocok. ea tbe sled pei • 1 re.a, w&akaar "
tea,1900,0,7818,121,5.8455,True,"the telegraph, au sou the telephone, l'ill2 i* the typewriter ?am"" are ell ladteperehie oodors late, es weeder hew ear team 4.1 eltheet ohms all ib••••• to the lereetert et the we. met. het we sear* h"
tea,1900,0,7818,135,5.8714,True,table daintim iruenta neat odkpantii new intiolpiluil of•re airy rot satamil tb. aims of wei. awe the anent. lion ea.. wereseed with seteandom rapidity. sad supplpiag ray th• best ote tamable %salines
tea,1900,0,7818,142,5.8849,True,"amporrallabm asses onsmodo._. mo immes v' 610.11mna a fleetwood dock accideci chi. by a steatenea labium sts:. dam.%4.i.* autism viz railway aviipart. al ile le aesbea en ?wed.,b..! ime l. /whoa blb.s"
tea,1900,0,7818,173,5.9435,True,pepping and continental excursions- only linn %itu 01)vichnment contract for canadian mails. rxpiterib weekly st.rvice. shlrteat pas pamesse. bmoothest route. nnw and fast blall. stlsaldistal victoria
tea,1900,0,7818,178,5.9512,True,"...s nand town oft .1 harts) irendeot ereerred (1.1.01 deo man cirogoirlintrorit,bl.two', oi inday anew.. we *wm vote •ailiel jrlastag me al thco. • osa tear one. irto 10. off "
