word,decade,cluster,cluster_size,rank_in_cluster,distance_to_centroid,target_word_visible,snippet
opium,1840,0,208,2,6.306,True,"...l bombay, april 261j.f117114;.1;i:ilerling stated in our lant report as then prevailing, in consequence of ;he news of the de- mei at m n gard to the opium cum having induced our mharwurrie d"
opium,1840,0,208,16,6.8511,True,opium lu kc lim!. `u assaatat.ca ity i. kaa nu it was said that if the growth of the poppy was pt it would be taken up by some other con was to be remember...
opium,1840,0,208,22,7.0031,True,"opium he money, instead of b or he would impose a yield him a large rev( -- per cent. would yield a of the fore, to chp.rg ii was said that if the grc to i..."
opium,1840,0,208,28,7.1331,True,"that an e ill not 1 iritain and ther bring export c r, where they ular trader of opium del ierally pacific, an 3 r 11-6 news fro, tory c!: luznerableintrigues id probably be abh gns of ither of th iou"
opium,1840,0,208,36,7.283,True,"that it hi the opinion rade in opium and ti ;pa of priti.h india between chin england and chiaoujuiwus to the turfingmant interests of the country vti mate commerce, and dtities of ach r..."
opium,1840,0,208,38,7.3024,True,"calcutta money market. bengal hurkaru office, may 16, 1846. the market remains without much alteration, but the approaching opium sale, with another in prospect at a short interval, occasions a brisk "
opium,1840,0,208,40,7.3117,True,"to china. opium cotton to the mauritius. grain, company's rupees 1 3to 1 4 per bag. measurement goods, do. 20 oto 0 0 per ton of 50 cubic feet. previa op insurance. ..."
opium,1840,0,208,42,7.3372,True,"... 1842. l3rices of canal,dock,assini- ance company shares, &c. etc. &c, china and india. the view the treasury authorities have taken re- specting the opium sc"
opium,1840,0,208,45,7.4006,True,"money market bengal hurkaru-office, calcutta, may 9, 18.16. the prompt of the third opium sale came off on the sth instant, and without any defaulters, although the push for money was vigorous. these "
opium,1840,0,208,46,7.4024,True,"1846 are not yet completed indicate the same result. buys largely of manufactured e united sttites 1,000. from british india, opium and cot• very large amhunt. in the year 1845 thest above, were value"
opium,1840,0,208,53,7.5374,True,"jullundur doab. bengal hrk.arit office, m 16, 1846. the market remains without much alt ratio, but the appsoaching opium sale, a ith another in prospect at a short interval, occasions a brisk demand f"
opium,1840,0,208,55,7.5564,True,"saturday morning, june 6, 1846. a readier rate of and payment for imports. the opium specula- tors have reason to expect also remittances from china; and the general result has been a more satisfactor"
opium,1840,0,208,56,7.5569,True,"commercial intelligence. calcurra.—oplum.—the twelfth and last opium sale of the season took place on the 16th october, when the result was as follows-- chests. highest. lowest.' average. proceeds. be"
opium,1840,0,208,60,7.5996,True,"caloiitt•. the most important item of intelligence from calcutta le the account of the third opium sale of the season, which took place at calcutta on the 15th april. the total proceeds of the sale am"
opium,1840,0,208,61,7.6133,True,"money market. considerable tightness has of late been manifested, which wilt, we fear, be increased as the time approaches for taking delivery of the opium purchased on the 26th inst. government secur"
opium,1840,0,208,67,7.7012,True,which we are re- exposes a degree of ruf- -aw the attention of the oommandere of opium that they should superintendent of trade to the receiving-ships on the coast. it is bad enough t... violate the r
opium,1840,0,208,72,7.7581,True,magazine day blacktvood's magazine. the opium and china question is discussed in a more liberal spirit than we should have expected from this high tory magazine. a vigorous course of policy is re...
opium,1840,0,208,78,7.8794,True,"to china:. opium cotton $ 2 25 to 2 50 per bale. ____ _ _ to the mauritius. grain, company's rupees 1 3to 1 4 per bag. measurement goods, do. 20 oto 0 0 per ton of 50..."
opium,1840,0,208,80,7.8929,True,"... had been much derressed, but was improving. large remittances had, it was said, been received from bombay and china, to meet the prompt of the third opium"
opium,1840,0,208,81,7.9148,True,"the money market. money has been excessively scarce in the bazaar, but the recent large sales of cotton and opium will tend to relieve many of the dealers. government securities.—no recent transaction"
