word,decade,cluster,cluster_size,rank_in_cluster,distance_to_centroid,target_word_visible,snippet
opium,1880,0,173,13,8.0452,True,opium eater. 1 tn bees diec ge hospital amalgamation of scottish llberal associations. been two the members of. the scottish liberal asiioeis- tion and of ...
opium,1880,0,173,14,8.0754,True,moomjami. it is said that in chins opium often milieu thins as currency. it hint often one hears of mousy wig • drug i. the market. mews cones from knightsbridge of. horse that seised • plag...
opium,1880,0,173,16,8.2442,True,"the wandiworth police-court, on amelia tharby, a seetant, surrendered to the charge of attempting tc rut h darling, a widow, by / opium and chloroform in her darling had been staying with dr. horace h"
opium,1880,0,173,20,8.3505,True,wit and humour. opium is a poppyiar diva. 'r he dootor is a preat pillar of society. tin leap year question—how much is he worth f the collector knows whoa isis work le du...
opium,1880,0,173,23,8.3724,True,"...held'a°nloßn&ray test...djthff gig:4pa ybo;kland, 47 years old,on'esztant to body of hatton, surgeon. aceoiding to the deceased's widow, he had taken opium "
opium,1880,0,173,31,8.6355,True,"story of de quincey. the rev. dr. robertson of irvine, was a personal friend of tne late thomas de quincey. the opium eater frequently visited the humble presbyterian manse when in scotland, and in co"
opium,1880,0,173,39,8.7813,True,"aoritain no opium noriny chemists in tins, is led and lisy's compound tor colds other dangerous il._ ono or two st difgonity of paid, ..0 an, rs. knits—n(l stamps. (th..."
opium,1880,0,173,42,8.8424,True,"cle vel and dion _ makazang tbe esetiliosi ineeerlaise oaf zsialiamsr•semi& 'salsas pooffseli qisk omni' ,busiffiss sa it k tao opium iscotland would foil mi with russia vary raststiall qoasiiii ei oa"
opium,1880,0,173,51,8.9571,True,":mess and agricultural gazette, tuesday. january 17, 11482 epentioned _ the we et :en enough opium to yowl pook iked lie t.o.ponny worth of old body room* 4oirom _...—.... .... bound to evasion the oi"
opium,1880,0,173,59,9.1313,True,"bric-a-brac. it is estimated that opium lulls 160,000 persons every year in china.. the total length of submarine cables in the world is estimated at about 62,100 miles. fr is e,timated th...."
opium,1880,0,173,61,9.1521,True,"facetue. why wee beethoven like opium ,;—because he wee a great compoeer. those wicked brothers! this is no doubt what misslg would have said if she had heard what her brother harry said ..."
opium,1880,0,173,74,9.4649,True,"21110velaff sfit ,logfclt• friing 011-111.bn_.!...=""w•""'"" r -•- .1110,0"" ai a t e. oni 110 otnaiss 'or stone, ho homce opium ilwr the wargarioar -i' boot. eco bee advt. la tie add newspaper. nortroas "
opium,1880,0,173,76,9.4846,True,"co4i!ayht„.. therrrtoitol:t.. i 1 tja2t4,19,. st, he-th mewed, 40n opium traffie.- liousi of commons-1000at. 3ir c. dna stated, in reply to a question pet mr. 04, im the gowesaiseat had haunt 1 by tha"
opium,1880,0,173,79,9.536,True,"bj• 7i ivreswm 14 etairtg d rfimlnn/11•=.0 even to miliiiptaitfr, opium were at an 4411.•*1 _ the very ea kept to thee ea mach as the rest of his life, and saw no use ing himself with further experime"
opium,1880,0,173,91,9.7221,True,... prunes. for consumptive coughs. for dry hacking coughs. for asthma and bronchitis. for wheezing and hoarseness. for colds and influenza. contains no opium or laudanum. by all me
opium,1880,0,173,93,9.7486,True,"...mpending wan france aho china, frencei naval preparation:o. the french oonrameot sea 101007. aution: oat., oess .00t km 100•11.10 a. i.eloo,—'.lo thr opium of wau wa t the atfaue t of air"" 6111 t"
opium,1880,0,173,99,9.8662,True,"august 20, 1887. ps front faits. an opium eater's dream. the dream commeneed with & music which sow i often hear in dreams—a music of preparation and of awakening suspense; a music like the o..."
opium,1880,0,173,105,9.9724,True,...prunes. for consumptive coughs. for dry hacking coughs. for asthma and bronchitis. for wheezing and hoarseness. -for colds and influenza. contains no opium or laudanum. by all m
opium,1880,0,173,114,10.1152,True,... prunes. for consumptive coughs. for dry hacking coughs. for asthma and bronchitis. for wheezing and hoarseness. for colds and influenza. contains no opium or laudanum.% by all m
opium,1880,0,173,120,10.24,True,"at wail altotii -a 08 shawn 9017033 03 markft mom 111tmertlativi amount, opium run ai pen wont 00v118 ormoss swam= at market prim% a 4121.113 optiro rryrilencias are v'', rimiiirrd to rat ant 00vig:. "
opium,1880,0,173,123,10.3459,True,"the vicar on the opium trade. on monday evening a public meeting was held in the town hall, leamington, to advocate the suppression of the opium trade with china. the hon. ..."
opium,1880,0,173,126,10.6896,True,"c*oce's horehound honey the nompt icu ef west opium couuk eltplied by all culture. she west and most ealcacious remedy ever die covered for ell pulmmary dineosea, sore or congested c.v.:motion, con;r2"
opium,1880,0,173,135,11.2994,True,"tics camp at wimbledon. the terenty.lllth meetins of the mitional ride arlo- ciathmi, which opium et wimbledon tei,y (h1loo1ey). protium.o to be of anomie' interest to oomprii or., and ki only • ra,& "
opium,1880,0,173,139,11.648,True,"""noifp' an off= 0! a tam= i £lolooo in presents to subscribers. tlilr• opium 0000 till may mrs. 1m.5, only. u' ra n d c 4vital prize or £l,ooo"
opium,1880,0,173,140,11.7243,True,"i ik7a:pe7—pi.ii:. thwr3ber. ',a i awl-7 fri7:: o :7' 1 opium •• 1 1 do feeellls 0 s 1 i&wm eeifils 0. 8 neotarlasik doe. 0,, lilladltoolaik ob. 0. 0 did dada pee 0. 0 .4 d992w9. 0. 0 orange..°4 pls l"
opium,1880,0,173,141,11.8239,True,"if + itt )\, i 3itsuranct opium j. 3(itirlintlltau _j•• tato i eral vol. x. no. 569. one penny general assurance company.—established 1837. life. fire. loans. board of 1) e rectors ..."
opium,1880,0,173,142,11.9262,True,"... the post-office), parkstone, deus to inform the gentry and public mil:1'11=n"", :a virialq! '&%.,buorf„l.yß:ellt quality sod at tha lomb? mason palm. opium 446144nd 5a per no. crab. a"
opium,1880,0,173,143,11.9339,True,v- -111t00111 os maim k at market prices jjsireti wm= opooclativt £oool7llll opium noiroi 13 piz omit. om& option/ oraiitid at maim 11101111. °liam wino 111111111130118 azt boa 311111 hood to vaii ail
