word,decade,cluster,cluster_size,rank_in_cluster,distance_to_centroid,target_word_visible,snippet
opium,1860,0,97,6,6.9954,True,"...or coughs, chest dis- a ......, axe tlereata amr. lokl c"".l le"" se vi ti,,gal pastills .1 tae it by pre. hem ltrnanlint. looter, traw=ie barbs indian opium sad *arrested by melysie.— ha"
opium,1860,0,97,10,7.1968,True,"laitue.—the lettuce contains an active principle, the lataelne, which pow.,"" an ill. 7= in, inu 31 its of opium without its dangera.—r. jozeau, .tmarket, prepares a syrup and a pate of lanus (or b;tir"
opium,1860,0,97,11,7.2644,True,"1 aitue.—the lnituck contabls an active .m. 4 principle the linda., alich postage. all the nail& proportional opium without ite dangers. —mr. 0. jozeaii. thoth chemist, 40, haymarket, prepart s a syru"
opium,1860,0,97,17,7.4085,True,"105, strand, opposite exeter-ball, laitue.—the lettuce contains an active principle the latucine, which poinionos all the soothing =les of opium without its dangers—mr. 6. jozf.au, french 19, haymarke"
opium,1860,0,97,19,7.4152,True,"laitue.—the licttijce contains an active prhunple the libidos, which peewees. all tbe soothing=es of opium without its dements —mr. 0. jozeau, 'mods 49, haymarket, prepares a syrup and a pate of tutus"
opium,1860,0,97,22,7.4816,True,"patent truss inailerr. laitt'e.—the lettuce contains an active principle. the lateens. which pis all the soothing pro. leeks of opium without its dangers.—mr. g. jozealt, french ch. cube, 49, haymarke"
opium,1860,0,97,26,7.5212,True,"laitije.—the lettuce contains an attica principle the which pea all the moiling properties of opium without ha dangers. —mr. g. jozzau. french chemist, 49. haymarket, prepares a syrup and a petard lai"
opium,1860,0,97,28,7.5545,True,"patznt truss makzet& laitue.—the lettuce contains an active .a.s principle. the ""entwine, which poesesses all the soothi pro- perties of opium without its dunes's—ur. g. jozeau, chemist, it prepares •"
opium,1860,0,97,29,7.7058,True,"--the lettuce contains an active 1.4 principle, the latecine, which possesses ail the 'flotillas properties of opium without its dangers. yr. g. jozzaii, french chemist, 49, haymarket, prepares a syru"
opium,1860,0,97,30,7.7178,True,"laitite.—the lettuce contain an aetivo wind's., the l•tncine hich pomemes all the (soothing pro- per i ties of opium without r te danger..—yr. o. jozzau, trench chemist, 411, haymarket, prepares( e /w"
opium,1860,0,97,31,7.726,True,"hums* nom pvinviii mirka br island mid the ow prs=ors tiro opium ass 0001 tut nierears est. lamm' a 6 ir vislara 011"" • obiribriselb mno waidati d or= ama haft aplilt (//"
