word,decade,cluster,cluster_size,rank_in_cluster,distance_to_centroid,target_word_visible,snippet
opium,1870,0,161,1,4.5142,True,the opium trade in india sir w. lawson moved that the house should condemn the system by which a large portion of the indian revenue was raised from opium. mr....
opium,1870,0,161,2,4.6171,True,"the opium trade. introduced by earl shaftesbury, a deputation including several members of parliament, from the anglo-oriental society for the suppression of t..."
opium,1870,0,161,3,4.6399,True,"anti-opium meeting at darlington. a meeting ""for the purpose of considering the claims of our fellow subjects in india, and of the opium victims in china, to th..."
opium,1870,0,161,4,4.7047,True,"the opium trade. introduced by earl shaftesbury, a deputation including several members of parliament, from the anglo-oriental society for the suppression of t..."
opium,1870,0,161,5,4.7115,True,"anti-opium meeting at darlington. a meeting ""for the purpose of considering the claims of our fellow subjects in india, and of the opium victims in china, to th..."
opium,1870,0,161,6,4.7332,True,the opium trade in india sir w. lawson moved that the house should condemn the system by which a large portion of the indian revenue was raised from opium. mr....
opium,1870,0,161,7,4.7363,True,the mum trade. oprtation to the chinese embassy. on s aturday a deputation from the anglo-oriental sedgy for the suppression of the opium trade oel on the envoys from the imperial court of cbio in lon
opium,1870,0,161,8,4.7526,True,"liverpool weekly courier, saturday, december -15, 1877. said, in reference to the opium traffic :—i never met with anybody yet who approved of that traffic altogether, who did not admittha‘t there was"
opium,1870,0,161,9,4.811,True,"the opium trade. introduced by earl shaftesbury, a deputation including several members of parliament, from the anglo-oriental society for the suppression of t..."
opium,1870,0,161,11,4.8174,True,"notes of the week. the opium trade. deputations form a sort of domestic institution in this country, and it was a very interesting one that waited at the end of last week in lond..."
opium,1870,0,161,12,4.8209,True,"the opium trade. introduced by earl shaftesbury, a deputation including several members of parliament, from the anglo-oriental society for the suppression of t..."
opium,1870,0,161,13,4.837,True,the mum trade. oprtation to the chinese embassy. on s aturday a deputation from the anglo-oriental sedgy for the suppression of the opium trade oel on the envoys from the imperial court of cbio in lon
opium,1870,0,161,14,4.8627,True,"anti-opium meeting at darlington. a meeting ""for the purpose of considering the claims of our fellow subjects in india, and of the opium victims in china, to th..."
opium,1870,0,161,15,4.8646,True,"the opium trade. deputation to the chinese embassy. on saturday, a deputation from the anglo-oriental society for the suppression cf the opium trade waited on ..."
opium,1870,0,161,18,4.8958,True,"opium-eating in the united states. some months ago we drew attention to the increas- ing prevalence of opium-eating on the american con- tinent, and to the..."
opium,1870,0,161,19,4.9066,True,"the opium trade. introduced by earl shaftesbury, a deputation including several members of parliament, from the anglo-oriental society for the suppression of t..."
opium,1870,0,161,20,4.9091,True,"the opium trade. introduced by earl shaftesbury, a deputation including several members of parliament, from the anglo-oriental society for the suppression of t..."
opium,1870,0,161,22,4.931,True,"the opium trade. deputation to the chinese embassy. on saturday, a deputation from the anglo-oriental society for the suppression cf the opium trade waited on ..."
opium,1870,0,161,24,4.9912,True,"opium-eating in the united states. some months ago we drew attention to the increas- ing prevalence of opium-eating on the american con- tinent, and to the..."
opium,1870,0,161,25,4.9939,True,"...ing of the fund, and had its effect in en- hancing the total amounts of subscriptions. objections have often been raised against the im- portation of opium into china from india, seeing the d"
opium,1870,0,161,26,5.0189,True,"the opium trade. deputation to the chinese embassy. on saturday, a deputation from the anglo-oriental society for the suppression of the opium trade waited on ..."
opium,1870,0,161,27,5.024,True,"tete opium trade. --- deputation to the chinese embassy. on saturday, a deputation from the angio•oriental society for the suppression of the opium trade waited..."
opium,1870,0,161,28,5.038,True,the mum trade. oprtation to the chinese embassy. on s aturday a deputation from the anglo-oriental sedgy for the suppression of the opium trade oel on the envoys from the imperial court of cbio in lon
opium,1870,0,161,29,5.096,True,the opium trade. mr mark stiwart brought forward a motion in favour of the abolition of the opium trade betwren india and china. _ _ _ the proposal was opposed...
opium,1870,0,161,31,5.1143,True,"tete opium trade. --- deputation to the chinese embassy. on saturday, a deputation from the angio•oriental society for the suppression of the opium trade waited..."
opium,1870,0,161,32,5.1256,True,"the opium trade. deputation to the chinese embassy. on saturday, a deputation from the anglo-oriental society for the suppression of the opium trade waited on ..."
opium,1870,0,161,33,5.1428,True,"notes of the week. the opium trade. deputations form a sort of domestic institution in this country, and it was a very interesting one that waited at the end of last week in lond..."
opium,1870,0,161,34,5.1615,True,the opium trade. mr mark stiwart brought forward a motion in favour of the abolition of the opium trade betwren india and china. _ _ _ the proposal was opposed...
opium,1870,0,161,35,5.2138,True,"the opium trade. the first annual meeting of the anglo-oriental society for suppretsing the trade in opium was held in london yesterday. mr. pearse, m.p., pres..."
opium,1870,0,161,36,5.2415,True,"notes of the week. the opium trade. deputations form a sort of domestic institution in this country, and it was a very interesting one that waited at the end of last week in lond..."
opium,1870,0,161,37,5.2483,True,"the opium trade. deputation to the chinese embassy. on saturday, a deputation from the anglo-oriental society for the suppression cf the opium trade waited on ..."
