word,decade,cluster,cluster_size,rank_in_cluster,distance_to_centroid,target_word_visible,snippet
opium,1890,0,644,1,5.16,True,"ch [moh notes. a letter has been published by the record, written by the bi,diop of lucknow, expressing his opinion upon the opium question. dim ordship speaks of the opium traffic as genu• me though "
opium,1890,0,644,2,5.1602,True,"the opium conflict. by mr. joshua. rowntree, j.p. for two years there has been a lull in this strife not by the consent of our friends, but by the force of sup..."
opium,1890,0,644,3,5.1863,True,"the opium traffic. the yearly meeting of the socirty of friends, now sitting in lumcluttadoomat on thomday a de- °lambi.] in referenue to the opium trate end t..."
opium,1890,0,644,5,5.2409,True,"25 million pounds worth of opium was annually smoked in china, the revenue question was used as an argument against the abolition of the trade, and we were told it was impossible to ..."
opium,1890,0,644,6,5.2418,True,"mr. gladstone on the opium trade. during mr. gladstone's recent visit to mid- lothian one of his oonstituente, the rev. gavin s. muir, slateford matson, edinburgh, put to him, ..."
opium,1890,0,644,7,5.2793,True,"perniciousness of.the opium tp.appic,. but there is also the practicl question of the indian revenue. i feel sure that the best way to :',ol-1 with this fiscal question is popul..."
opium,1890,0,644,11,5.3256,True,"opium trade. replying to a deputation to-day, lord kimber- ley skid he did not think any government would suppress the indian opium traffic and make up the..."
opium,1890,0,644,13,5.3607,True,"opium trade. replying to a deputation to-day, lord kimber- ley skid he did not think any government would suppress the indian opium traffic and make up the..."
opium,1890,0,644,14,5.3671,True,the opium commission. indian protests. a memorial has been issued by the british indian native association emphatically protesting against the appointment of t...
opium,1890,0,644,15,5.3809,True,"mr. caine, m.p., at bradford. the opium traffic. mr. w. s. caine, m,p., is fulfilling a series of engagements in bradford and the district, and addressing his constituents. on sunday aftern..."
opium,1890,0,644,16,5.3888,True,opium in india. the government has published a long series of papers connected with the question of the alleged increase in the consumption of opium in bri...
opium,1890,0,644,17,5.4117,True,"sir j. w. pease and the opium commis2ion. in the cour,e of a letter to the tints refei ring to that journal's comments on the report of the opium colillilks,loll, sir joseph w. pe..."
opium,1890,0,644,18,5.4141,True,"the opium traffic. at the meeting in condemnation of the opium traffic, presided over by sir joseph pease, dr. farquharson asked the lecturer, mr. cheoll hong ..."
opium,1890,0,644,20,5.4271,True,"ch [moh notes. a letter has been published by the record, written by the bi,diop of lucknow, expressing his opinion upon the opium question. dim ordship speaks of the opium traffic as genu• me though "
opium,1890,0,644,22,5.4342,True,"...iament, in the nouse of commons on friday lest week, on the motion for going into committee of supply, sir josepii pease drew attention to the indian opium traffic, and"
opium,1890,0,644,23,5.4355,True,"anti-opium meeting at middlesbrough. on sunday a public meeting on the opium traffic was held in the temperance hall. middlesbrough, mr edward dawson, j.p., pre..."
opium,1890,0,644,24,5.4389,True,opium in india. the government has published a long series of papers connected with the question of the alleged increase in the consumption of opium in bri...
opium,1890,0,644,26,5.4645,True,opium in india. the government has published a long series of papers connected with the question of the alleged increase in the consumption of opium in bri...
opium,1890,0,644,27,5.468,True,"public anti-opium meeting. britain's national crime. i on monday evening a well attended public meet- ing was held in the y.m.c.a. hall, grange-road, for the purpose o..."
opium,1890,0,644,28,5.4802,True,the opium commission. indian protests. a memorial has been issued by the british indian native association emphatically protesting against the appointment of t...
opium,1890,0,644,29,5.483,True,opium in india. the government has published a long series of papers connected with the question of the alleged increase in the consumption of opium in bri...
opium,1890,0,644,30,5.484,True,"sir j. w. pease and the opium commission. in the now,* of a letter co the tirats referring to that journal's comments on the report of the opium commission, sir joseph w. pease, b..."
opium,1890,0,644,33,5.4986,True,"the -opic3i traffic. the evening sitting was occupied in a discussion upon the subject of the opium traflic.—mr. moved a resolution, which was seconded by sir j. pease, in favour of the suppression of"
opium,1890,0,644,34,5.5061,True,"the opium traffic. the yearly meeting of the socirty of friends, now sitting in lumcluttadoomat on thomday a de- °lambi.] in referenue to the opium trate end t..."
opium,1890,0,644,36,5.514,True,"mr. caine, m.p., at bradford. the opium traffic. mr. w. s. caine, m,p., is fulfilling a series of engagements in bradford and the district, and addressing his constituents. on sunday aftern..."
opium,1890,0,644,39,5.5423,True,the result of the debate on the opium traffic is on the whole satisfactory. there is to be a royal commission to examine into the whole question. the enormous financial difficulties which...
opium,1890,0,644,40,5.5448,True,"the opium traffic. at the meeting in condemnation of the opium traffic, presided over by sir joseph pease, dr. farquharson asked the lecturer, mr. cheoll hong ..."
opium,1890,0,644,41,5.5452,True,native opium in western ohltii the growth of native opium in western chins and the trade in the drug in that region are die- clawed in the last british consular r...
opium,1890,0,644,42,5.5476,True,"the anti-opium mania. sir joseph pease again on the warpath. the anti-opium mania is as hard to cure as the craving for the drug. sir joseph pease, one of the chief..."
opium,1890,0,644,43,5.5487,True,"the anti-opium mania. sir joseph pease again on the warpath. the anti-opium mania is as hard to cure as the craving for the drug. sir joseph pease, one of the chief..."
opium,1890,0,644,44,5.5526,True,"meeting of the opium society. the annual meeting of: the anti-opium society was held on wednesday in manchester, under the presidency of sir j. nv. peace. —mr caine. m.p...."
opium,1890,0,644,46,5.5568,True,"the quakers prayer. the ""anti-opium news"" declares that the ser- ious damage recently inflicted upon the indian opium crop is an answer to the prayers of an aged member of the society o..."
opium,1890,0,644,47,5.5629,True,"the opium traffic. at the week-night service in wycliffe church, on thursday evening, the rev. j. yonge referred to the opium traffic as carried on in india an..."
opium,1890,0,644,49,5.5815,True,"anti-opium meeting at middlesbrough. on sunday a public meeting on the opium traffic was held in the temperance hall. middlesbrough, mr edward dawson, j.p., pre..."
opium,1890,0,644,50,5.5855,True,"(to be concluded.) look-out for tall prize competition award next weee. opium slaves in london. it is not generally known that there are thou- sands of men and women in london to-day,:some of whom occ"
opium,1890,0,644,51,5.6196,True,opium in india. the government has published a long series of papers connected with the question of the alleged increase in the consumption of opium in bri...
opium,1890,0,644,52,5.6198,True,the opium commission. surgeon-general harvey's opinion. the times of india just to hand reports the evi- dence taken at the opium commission of burgeon- genera...
opium,1890,0,644,53,5.6288,True,"various. the opium habit in the hast. joshua rowntree. p. s. king 4. son, king-street, west- minster (lg.—this is put out after reading the five volumes of blue books w..."
opium,1890,0,644,55,5.6325,True,"perniciousness of.the opium tp.appic,. but there is also the practicl question of the indian revenue. i feel sure that the best way to :',ol-1 with this fiscal question is popul..."
opium,1890,0,644,56,5.6354,True,"facts about opium. ix is always difficult to separate customs from their abuses, and in our judging of them we are apt to let our minds be over- biased by the carrying..."
opium,1890,0,644,57,5.6356,True,"of the china inland mission), said that, while strong drink had slain thousands and tens of thousands, opium had slain hundreds of thou- sands and even millions. this is an appalling statement to make"
opium,1890,0,644,59,5.6367,True,opium. the congregational union on. wednesday passed a resolution calling upon the govern- ment to put in force a. recent house of commons resolution and c...
opium,1890,0,644,60,5.6386,True,"ulii.iou opium facts. some curious facts are coming to light, with regard to the opium inquiry,which,it is understood, is to be continued in india. the secretary of..."
opium,1890,0,644,61,5.6461,True,"the opium commis,sion. rangoon, sunday. the section of the opium commission which has arrived here from calcutta to take evidence in burnish has held its first..."
opium,1890,0,644,63,5.6594,True,"tue report of tme, opium commi6sion. the text of the report of the opium commission is (says the llintioh medieal journal) now comphte, and it will be laid upon the tele@ of ..."
opium,1890,0,644,65,5.6668,True,the indian opium traffic. addresses by the rev. a. w. pra upch. the third weekly meeting in connection with the people's social hour was held in the trinity wesleyan ...
opium,1890,0,644,66,5.6687,True,"curious opium facts. some curious bets are coining to light with regard to the opium inguiry,which,it is understood, is to be continued in in dia. the secretary of..."
opium,1890,0,644,67,5.6734,True,"tee opium commission. important evidsncr. probably the mort important evidence .lired by the opium cominissim is that ceocit,red y the management of the orient..."
opium,1890,0,644,68,5.6743,True,opium. the congregational union on. wednesday passed a resolution calling upon the govern- ment to put in force a. recent house of commons resolution and c...
opium,1890,0,644,69,5.6751,True,"of the china inland mission), said that, while strong drink had slain thousands and tens of thousands, opium had slain hundreds of thou- sands and even millions. this is an appalling statement to make"
opium,1890,0,644,71,5.6841,True,"the opium traffic. at the week-night service in wycliffe church, on thursday evening, the rev. j. yonge referred to the opium traffic as carried on in india an..."
opium,1890,0,644,73,5.6961,True,"of the china inland mission), said that, while strong drink had slain thousands and tens of thousands, opium had slain hundreds of thou- sands and even millions. this is an appalling statement to make"
opium,1890,0,644,74,5.697,True,"of the china inland xission), said that, while strong drink had slain thousands and tens of thousands, opium had slain hundreds of thou- sands and even millions. this is an appalling statement to make"
opium,1890,0,644,75,5.6991,True,opium in india. the government has published a long series of papers connected with the question of the alleged increase in the consumption of opium in bri...
opium,1890,0,644,77,5.709,True,"opium trade. on tuesday evening a public meeting was held in the assembly rooms, thirsk, when sir matthew dixlsworth, hart., delivered a lengthy address on..."
opium,1890,0,644,79,5.7222,True,"25 million pounds worth of opium was annually smoked in china, the revenue question was used as an argument against the abolition of the trade, and we were told it was impossible to ..."
opium,1890,0,644,80,5.7225,True,"the opium question. a conference on this question was opened at st, martin's town hall, london, on fridcy, under the residency of sir j. w. pease, bart., m.p. ..."
opium,1890,0,644,81,5.7228,True,"letters. the opium commission and local veto. to the falitoi of the northern guardian. sir,—for some time past i have taken consider- able interest in the inquiry order..."
opium,1890,0,644,83,5.7425,True,opium smokers in london. tue recent death of the keeper of one of the opium dens in the east-end of london has led to the publication of some details as to...
opium,1890,0,644,84,5.7452,True,opium smokers in london. tue recent death of the keeper of one of the opium dens in the east-end of london has led to the publication of some details as to...
opium,1890,0,644,85,5.7473,True,"letters. the opium question. to the editor of the northern (juardian. sirt,.--my attention. has been drawn to the leader in the issue of your paper for october 14th, wi..."
