word,decade,cluster,cluster_size,rank_in_cluster,distance_to_centroid,target_word_visible,snippet
tobacco,1900,0,1383,14,6.6591,True,"clay pipe contest £25 given away, first prize, £lo ooa pipes one penny. tobacco sibt/i i‘cbeasz tocit tildii dt /slung -11aiitetiv- pint *gents wanted wbi. not itzpriisntid.i"
tobacco,1900,0,1383,30,6.8136,True,"who is the man who is always asking for tobacco at the old powell pits is going tio start a tobacco shop who were the young ladies that fell over the ash bucket on monday night, which had been left..."
tobacco,1900,0,1383,36,6.8331,True,"...y woman. [by godfrey dean.] phyllis had been reading a book by an author who apparently,z.passes his time an distributing delica. hnmonr and aromatic tobacco smoke. she descr"
tobacco,1900,0,1383,49,6.872,True,"of one mind a north-country labourer asked a d' we for an ouneo of tobacco ""en lick."" hai ing ob- tamed a packet, the on of toil turned to the man behind the counter and observed ""aa kriaa what ye're "
tobacco,1900,0,1383,58,6.904,True,"who is the man who is always asking for tobacco at the old powell pits is going tio start a tobacco shop who were the young ladies that fell over the ash bucket on monday night, which had been left..."
tobacco,1900,0,1383,87,6.9847,True,"...teley bridge. boated of cardiass —the fortnightly meeting was held on saturday, mr. w. foster in the chair. it was decided that in future 2 ounces of tobacco per week should be provided for the 'hou"
tobacco,1900,0,1383,88,6.9871,True,"...ll4t111*111*1114kill;tuik.i lot bitter than those. outride. all the aged and sick base 3ots. of tea, and thee inmates abe‘e 65 am allowed an mine, of tobacco or snuff. the v"
tobacco,1900,0,1383,92,6.9972,True,"...ely woman. [by godfrey dean.] phyllis had been reading a book by an author who apparently, passes his time in distributing delica hnmour and aromatic tobacco smoke. she described it to me as lovely"
tobacco,1900,0,1383,124,7.1093,True,"lototko, sugintogeo. et/. on sale, tobacco and s whist businbss; good liv- ing part.—apply 191,bluott et 'xyldesley,nr bi'cbester qlo let. good dwelling-house. 48, parker street.—apply 1. wood..."
tobacco,1900,0,1383,131,7.1256,True,"-il 1-- 8 :1- ,0 4 °tting ^ pic."" christmas comforts. the mayor .4 burnley (alderman iiiirrowo is raising a fund to enable him to send parcels of tobacco and pipes for 1.800 men of the burnley regimen"
tobacco,1900,0,1383,150,7.1799,True,"inspi.c7ioii invtted. ilvtablisr ed 0 tyr& h a ro r a tobacco manufactory. l. man sturm. iancrimi t14""...c1•1 prii.amp a .j.i... -•- t. h. smrru, bed ssmoliattontr4 ()rd"" ""a g""''. joineit, builder and"
tobacco,1900,0,1383,153,7.1877,True,"...tside willing to back him up will undermine the loyalty of some weak-kneed officer, and sturgis, no doubt, had done so con- stantly. he was the chief tobacco mer- chant in the pris"
tobacco,1900,0,1383,158,7.1957,True,"'meet at skelton castle. ""they say tobacco is bad for the memory."" ""i don't believe it. i haven't been able to forget that cigar you gave me six months ago!"" miss youngun ""what kind of a man w..."
tobacco,1900,0,1383,162,7.2012,True,"coffee. a cigar of the bast followed— tobacco is vendelltilly ealming—and then he took his way towards house on foot. at the moment he entered the hall it had but one occtraant, the due di sara- ..."
tobacco,1900,0,1383,184,7.2376,True,tobacco wa a. latent ilzdtrtrik m _ tee a u pull prim law and will 41.108110 itn up utrortid (710.4.1 sikoli doxds sold at worms! lui:pliss of book. ila inte...
tobacco,1900,0,1383,185,7.2376,True,"tobacco industry in england, packing ""guinea-gold"" cigarette _t ogden's. touch of comfort to the furthest corner of the large old-fashioilled kitchen. the wa..."
tobacco,1900,0,1383,194,7.2686,True,"how snuef was made. in those early dap; snuff was made by rub- bing a roll. or carotte, .4 tobacco upon a brass grater, with which all boxes were furnished. the herb was often deprived of its real vir"
tobacco,1900,0,1383,206,7.2942,True,"bulman. savage 4, the burning of tobacco •29 a frequent part of the ceremony. and it may be noted in this connection that the lighting of large fires is one of the moderns methods. the rain ..."
tobacco,1900,0,1383,208,7.2993,True,"...won battle of trafalgar. the old man who wars sunning hirnself beside an upturned boat appeared to be unable to make a choice between another pipe of tobacco and forty winks, while "
tobacco,1900,0,1383,211,7.3053,True,"iminiiiioiiiiiiiiii.ii * 10 the spectacle have been supplied under the superintendence of a tobacco manu- facturer. the details have taken soms months to perfect, and entailed many visits from mr. mar"
tobacco,1900,0,1383,219,7.3157,True,"smoking concert. • in the reading room a smoking concert was held, tobacco and ""churchwardens'' being distri- buted. under the influence of the fragrant weed, careworn faces assumed a softer aspect, a"
tobacco,1900,0,1383,223,7.3213,True,"a year's tobacco smoke. the ""'robenco trade itevlow,"" oir.menting on the reports of the llovernmen:. laheea!rry, mentions that the tolvtmo statistics for 1899- 1900 s..."
tobacco,1900,0,1383,245,7.3703,True,"tobacco 11 sir jolla waltet reiej 11 smoking i in 1586 1217 introduced lime, the 0.. • u` t brma lup"
tobacco,1900,0,1383,249,7.3733,True,"tobacco combines. important case in the law courts. in king's bench on saturday the case of oginris. limited, v. nelson and telford, two retail tobacoonists,..."
tobacco,1900,0,1383,251,7.3807,True,brx):4iif.c7c _and _ lingdate. the workmen of boosbeck and lonodale have contributed slhs. of tobacco and 10t in money for distribution among the inmates of guisborough workhouse.
tobacco,1900,0,1383,256,7.3844,True,"...ely woman. [by godfrey dean.] phyllis had been reading a book by an author who apparently,passes his time in distributing delica• humour and aromatic tobacco smoke. she describ"
tobacco,1900,0,1383,276,7.4201,True,"...er prise _— arrival of the belfast traiusseur company's herm. mr. thomas gallaher's views. lit oonvere.stion with mr. thomas gallaher (the celebrated tobacco manufac- turer, and chairman of "
tobacco,1900,0,1383,286,7.4336,True,"imperi_ll tobao:0 profits. the rop,rt oft be luipenal tobacco cempahy for the first year of its rai.stence up to october 31 last. to be /sniped alsortin lull, it is stated shoal profits far it ctooisi"
