word,decade,cluster,cluster_size,rank_in_cluster,distance_to_centroid,target_word_visible,snippet
tobacco,1840,0,466,1,4.8862,True,"sale of tobacco svuns y. jonas and others.—mr. martin and mr. tomlinson were for the plaintiff, and mr. watson and mr. hogging for the defendants. the plaintiff is a..."
tobacco,1840,0,466,4,5.237,True,"...ober 28, 1847. police.-yesterday. guildhall.—roiii3iiry by a shiitant.—d. evans, a carman in the employment of messrs. crofton and rippori, snuff and tobacco manufact"
tobacco,1840,0,466,8,5.4418,True,"itavannaii cigars.—a letter from the ilavanr.th informs us that the cultivation of tobacco is increaf,ing immensely in cuba, in consequence of the great demand for havannah cigars, whilst in many dist"
tobacco,1840,0,466,12,5.4953,True,"...ober 28, 1847. police.-yesterday. guildhall.—roiii3iiry by a shiitant.—d. evans, a carman in the employment of messrs. crofton and rippori, snuff and tobacco manufact"
tobacco,1840,0,466,13,5.4997,True,"tobacco ditties. dr. bowring rose to call the attention of the house to a return, no. 295, moved for by mr. hume, and ordered to be printed on the 11th may l..."
tobacco,1840,0,466,17,5.5211,True,"high duties-adulteration. the leeds mercury of last week contains an account of an extensive seizure of tobacco in that town, and of a conviction of the owners in a large penalty, on the ground that i"
tobacco,1840,0,466,18,5.5769,True,"itavannaii cigars.—a letter from the ilavanr.th informs us that the cultivation of tobacco is increaf,ing immensely in cuba, in consequence of the great demand for havannah cigars, whilst in many dist"
tobacco,1840,0,466,19,5.5895,True,"tobacco duties. dr. bowring rose to call the attention of the house to a return, no. 295, moved for by mr. hume, and ordered to be printed on the 11th may la..."
tobacco,1840,0,466,23,5.6615,True,"tobacco regulations bill. mr. t. i) un,;ombe presented a petition, signed by almost all the great manufacturers of tobacco in the port of london, against thi..."
tobacco,1840,0,466,25,5.6926,True,"itavannaii cigars.—a letter from the ilavanr.th informs us that the cultivation of tobacco is increaf,ing immensely in cuba, in consequence of the great demand for havannah cigars, whilst in many dist"
tobacco,1840,0,466,27,5.7027,True,"police intelligence. smuggling.--william holford, master of a flat, was on friday fined £loo, for having a large quantity of tobacco secreted in his vessel, but as he appeared to have been the victim "
tobacco,1840,0,466,36,5.8429,True,"to tobacco-manufacturers and others. to be sold, by private treaty, the stock-in- trade, fixtures, and goodwill of a capital and old-established trade in the ma..."
tobacco,1840,0,466,37,5.8462,True,"police intelligence. smuggling.--william holford, master of a flat, was on friday fined £loo, for having a large quantity of tobacco secreted in his vessel, but as he appeared to have been the victim "
tobacco,1840,0,466,39,5.8536,True,"sale of tobacco svuns y. jonas and others.—mr. martin and mr. tomlinson were for the plaintiff, and mr. watson and mr. hogging for the defendants. the plaintiff is a..."
tobacco,1840,0,466,40,5.8538,True,the tobacco trade-enormous extent of toitiggling. (from the globe.) if government be not positively impervious to the lm- sons derived from well-ascertained and ...
tobacco,1840,0,466,42,5.8552,True,"... da y evenning, court of excise-yesterday (swore the hon. captain percy, t. harrison, esq., and c. j. herries, esq.) extensive seizure of adulterated tobacco. george c"
tobacco,1840,0,466,44,5.8634,True,tobacco manufactorn at manilla our manilla correspondent informs us that he has just re- turned from a visit to the government manufacture of cigars in that ...
tobacco,1840,0,466,47,5.8803,True,tobacco (virginia) .. ••••• • • • all the articles to be exempted from the customs' duties. samples of the cocoa (not less than 21bs.) must be produced by th...
tobacco,1840,0,466,48,5.8961,True,"itavannaii cigars.—a letter from the ilavanr.th informs us that the cultivation of tobacco is increaf,ing immensely in cuba, in consequence of the great demand for havannah cigars, whilst in many dist"
tobacco,1840,0,466,51,5.9405,True,"thames. tobacco snuggling on board snft..—yesterday, thomas jackson, a seaman, belonging to the ship brothers, of goole, late from hamburgh, and now lying off pickle..."
tobacco,1840,0,466,52,5.9517,True,tobacco manufactory at manilla. our manilla correspondent informs us that he has just re- turned from a visit to the government manufacture of cigars in that...
tobacco,1840,0,466,54,5.9642,True,...d edition of the times of monday:— • • • the madrid gazette of the 9th contains three financial de- crees; the first sanctioning the rescision of the tobacco con
tobacco,1840,0,466,59,6.0375,True,"state. in consequence of the pressure of heavy excise duties, the artizan now paid as.much•for one pound of tobacco as would buy nine pounds, 'and: the .flame was applicable to a vast number of °flirt"
tobacco,1840,0,466,65,6.088,True,"tobacco trade. mr. hume moved for a select committee, to exa- mine into the present state of the tobacco trade, and to inquire what effects have been produce..."
tobacco,1840,0,466,66,6.0902,True,...d edition of the times of monday:— • • • the madrid gazette of the 9th contains three financial de- crees; the first sanctioning the rescision of the tobacco con
tobacco,1840,0,466,67,6.0936,True,"tobacco trade. mr. hume moved for a select committee, to exit. mine into the present state of the tobacco trade, and to inquire what effects have been produc..."
tobacco,1840,0,466,69,6.1194,True,the tobacco trade-enormous extent of toitiggling. (from the globe.) if government be not positively impervious to the lm- sons derived from well-ascertained and ...
tobacco,1840,0,466,70,6.1261,True,"...assaulting james m‘dermott on the 12th of september last, at norton canes, putting him in bodily fear, and stealing from his persen two sovereigns, a tobacco-box, and a small quantit"
tobacco,1840,0,466,76,6.1533,True,"...iddling quality, all sold at 2a. 2d. to 2.. 4d. very little else dent, as the trade decline purchasing es long as they hold any, and a little of this tobacco is now made to g"
